cliente,estado,fechaHora,fecha,idMesa,numMesa,discoteca
Maria Fernandez,Confirmado,2023-11-28 00:00:00,2023-11-30,19,4,Pacha
Carla Sanchez,Confirmado,2023-11-28 00:00:00,2023-12-01,20,5,Pacha
Maria Sanchez,Confirmado,2023-11-28 00:00:00,2023-11-29,21,6,Pacha
Juan Diaz,Confirmado,2023-11-28 00:00:00,2023-11-30,21,6,Pacha
Juan Fernandez,Confirmado,2023-11-28 00:00:00,2023-12-02,26,11,Pacha
Maria Jimenez,Confirmado,2023-11-28 00:00:00,2023-11-29,27,12,Pacha
Maria Sanchez,Confirmado,2023-11-28 00:00:00,2023-12-01,27,12,Pacha
Fausto Jimenez,Confirmado,2023-11-28 00:00:00,2023-11-30,28,13,Pacha
Enrique Gonzales,Confirmado,2023-11-28 00:00:00,2023-12-01,28,13,Pacha
Rodrigo Lopez,Confirmado,2023-11-28 00:00:00,2023-12-02,28,13,Pacha
Belen Pedregal,Confirmado,2023-11-28 00:00:00,2023-12-01,29,14,Pacha
Maria Sanchez,Confirmado,2023-11-28 00:00:00,2023-12-01,30,15,Pacha
Belen Castillo,Confirmado,2023-11-28 00:00:00,2023-11-30,31,16,Pacha
Alejandro Pedregal,Confirmado,2023-11-28 00:00:00,2023-12-01,31,16,Pacha
Rodrigo Fernandez,Confirmado,2023-11-28 00:00:00,2023-12-02,31,16,Pacha
Belen Alonso,Confirmado,2023-11-28 00:00:00,2023-11-30,32,17,Pacha
Alejandro Torres,Confirmado,2023-11-28 00:00:00,2023-12-02,32,17,Pacha
Bruno Castillo,Confirmado,2023-11-28 00:00:00,2023-11-30,60,3,Zouk Boulevard
Alejandro Pedregal,Confirmado,2023-11-28 00:00:00,2023-12-01,60,3,Zouk Boulevard
Enrique Garcia,Confirmado,2023-11-28 00:00:00,2023-12-02,68,11,Zouk Boulevard
Maria Torres,Confirmado,2023-11-28 00:00:00,2023-11-29,69,12,Zouk Boulevard
Bruno Castillo,Confirmado,2023-11-28 00:00:00,2023-11-30,70,13,Zouk Boulevard
Enrique Diaz,Confirmado,2023-11-28 00:00:00,2023-11-30,75,18,Zouk Boulevard
Alejandro Lopez,Confirmado,2023-11-28 00:00:00,2023-12-01,75,18,Zouk Boulevard
Bruno Diaz,Confirmado,2023-11-28 00:00:00,2023-12-02,75,18,Zouk Boulevard
Rodrigo Fernandez,Confirmado,2023-11-28 00:00:00,2023-12-01,77,20,Zouk Boulevard
Julio Fernandez,Confirmado,2023-11-28 00:00:00,2023-12-02,102,1,Forum
Enrique Gonzales,Confirmado,2023-11-28 00:00:00,2023-11-30,105,4,Forum
Alejandro Jimenez,Confirmado,2023-11-28 00:00:00,2023-11-30,106,5,Forum
Rodrigo Sanchez,Confirmado,2023-11-28 00:00:00,2023-12-01,106,5,Forum
Tatiana Pedregal,Confirmado,2023-11-28 00:00:00,2023-11-29,107,6,Forum
Maria Jimenez,Confirmado,2023-11-28 00:00:00,2023-12-02,107,6,Forum
Pedro Jimenez,Confirmado,2023-11-28 00:00:00,2023-11-29,112,11,Forum
Rodrigo Diaz,Confirmado,2023-11-28 00:00:00,2023-12-01,113,12,Forum
Rodrigo Gonzales,Confirmado,2023-11-28 00:00:00,2023-11-29,115,14,Forum
Belen Pedregal,Cancelado,2023-11-28 00:00:00,2023-12-01,115,14,Forum
Pedro Alonso,Confirmado,2023-11-28 00:00:00,2023-12-02,120,19,Forum
Julio Ramirez,Confirmado,2023-11-28 00:00:00,2023-11-29,121,20,Forum
Alejandro Pedregal,Confirmado,2023-11-28 00:00:00,2023-11-30,121,20,Forum
Julio Lopez,Confirmado,2023-11-28 00:00:00,2023-12-02,123,22,Forum
Pedro Jimenez,Confirmado,2023-11-28 00:00:00,2023-11-29,124,23,Forum
Belen Alonso,Confirmado,2023-11-28 00:00:00,2023-12-01,124,23,Forum
Belen Garcia,Confirmado,2023-11-28 00:00:00,2023-12-02,124,23,Forum
Belen Castillo,Confirmado,2023-11-28 00:00:00,2023-11-30,125,24,Forum
Maria Pedregal,Confirmado,2023-11-28 00:00:00,2023-11-29,127,26,Forum
Carla Alonso,Confirmado,2023-11-29 00:00:00,2023-11-30,17,2,Pacha
Facundo Sanchez,Confirmado,2023-11-29 00:00:00,2023-12-01,17,2,Pacha
Maria Jimenez,Confirmado,2023-11-29 00:00:00,2023-12-01,19,4,Pacha
Carla Alonso,Confirmado,2023-11-29 00:00:00,2023-12-01,59,2,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-11-29 00:00:00,2023-12-01,61,4,Zouk Boulevard
Tatiana Martines,Confirmado,2023-11-29 00:00:00,2023-12-02,65,8,Zouk Boulevard
Alejandro Pedregal,Confirmado,2023-11-29 00:00:00,2023-12-01,67,10,Zouk Boulevard
Tatiana Martines,Confirmado,2023-11-29 00:00:00,2023-12-01,68,11,Zouk Boulevard
Maria Castillo,Confirmado,2023-11-29 00:00:00,2023-11-30,69,12,Zouk Boulevard
Maria Jimenez,Confirmado,2023-11-29 00:00:00,2023-12-01,71,14,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-11-29 00:00:00,2023-12-01,73,16,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-11-29 00:00:00,2023-11-30,76,19,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-11-29 00:00:00,2023-12-02,76,19,Zouk Boulevard
Belen Diaz,Confirmado,2023-11-29 00:00:00,2023-11-30,103,2,Forum
Rodrigo Lopez,Confirmado,2023-11-29 00:00:00,2023-12-01,105,4,Forum
Bruno Alonso,Confirmado,2023-11-29 00:00:00,2023-12-02,106,5,Forum
Tatiana Pedregal,Confirmado,2023-11-29 00:00:00,2023-11-30,107,6,Forum
Enrique Gonzales,Confirmado,2023-11-29 00:00:00,2023-11-30,109,8,Forum
Facundo Perez,Confirmado,2023-11-29 00:00:00,2023-11-30,111,10,Forum
Pedro Alonso,Confirmado,2023-11-29 00:00:00,2023-12-02,111,10,Forum
Facundo Sanchez,Cancelado,2023-11-29 00:00:00,2023-11-30,113,12,Forum
Juan Garcia,Confirmado,2023-11-29 00:00:00,2023-12-02,113,12,Forum
Maria Pedregal,Confirmado,2023-11-29 00:00:00,2023-11-30,114,13,Forum
Carlos Pedregal,Confirmado,2023-11-29 00:00:00,2023-12-02,115,14,Forum
Julio Ramirez,Confirmado,2023-11-29 00:00:00,2023-11-30,117,16,Forum
Maria Torres,Confirmado,2023-11-29 00:00:00,2023-12-02,117,16,Forum
Tatiana Garcia,Confirmado,2023-11-29 00:00:00,2023-12-01,119,18,Forum
Belen Diaz,Cancelado,2023-11-29 00:00:00,2023-12-01,120,19,Forum
Facundo Sanchez,Confirmado,2023-11-29 00:00:00,2023-12-01,122,21,Forum
Belen Diaz,Confirmado,2023-11-29 00:00:00,2023-11-30,126,25,Forum
Julio Lopez,Confirmado,2023-11-29 00:00:00,2023-12-01,127,26,Forum
Carla Diaz,Confirmado,2023-11-29 00:00:00,2023-12-01,128,27,Forum
Rodrigo Lopez,Confirmado,2023-11-29 00:00:00,2023-12-02,128,27,Forum
Rodrigo Fernandez,Confirmado,2023-11-30 00:00:00,2023-12-01,16,1,Pacha
Carla Alonso,Confirmado,2023-11-30 00:00:00,2023-12-02,16,1,Pacha
Bruno Diaz,Confirmado,2023-11-30 00:00:00,2023-12-02,17,2,Pacha
Rodrigo Lopez,Confirmado,2023-11-30 00:00:00,2023-12-01,18,3,Pacha
Pedro Gonzales,Confirmado,2023-11-30 00:00:00,2023-12-02,25,10,Pacha
Pedro Sanchez,Confirmado,2023-11-30 00:00:00,2023-12-01,26,11,Pacha
Belen Diaz,Confirmado,2023-11-30 00:00:00,2023-12-02,29,14,Pacha
Rodrigo Pedregal,Confirmado,2023-11-30 00:00:00,2023-12-02,58,1,Zouk Boulevard
Facundo Perez,Confirmado,2023-11-30 00:00:00,2023-12-01,69,12,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-11-30 00:00:00,2023-12-01,70,13,Zouk Boulevard
Facundo Perez,Confirmado,2023-11-30 00:00:00,2023-12-02,71,14,Zouk Boulevard
Juan Diaz,Confirmado,2023-11-30 00:00:00,2023-12-02,74,17,Zouk Boulevard
Juan Diaz,Cancelado,2023-11-30 00:00:00,2023-12-02,77,20,Zouk Boulevard
Pedro Gonzales,Confirmado,2023-11-30 00:00:00,2023-12-02,103,2,Forum
Carlos Pedregal,Confirmado,2023-11-30 00:00:00,2023-12-01,109,8,Forum
Enrique Diaz,Confirmado,2023-11-30 00:00:00,2023-12-01,114,13,Forum
Belen Pedregal,Confirmado,2023-11-30 00:00:00,2023-12-01,118,17,Forum
Facundo Sanchez,Cancelado,2023-11-30 00:00:00,2023-12-01,121,20,Forum
Rodrigo Sanchez,Confirmado,2023-11-30 00:00:00,2023-12-02,121,20,Forum
Maria Jimenez,Confirmado,2023-11-30 00:00:00,2023-12-01,123,22,Forum
Facundo Sanchez,Confirmado,2023-11-30 00:00:00,2023-12-01,125,24,Forum
Alejandro Pedregal,Confirmado,2023-11-30 00:00:00,2023-12-02,125,24,Forum
Bruno Castillo,Confirmado,2023-12-01 00:00:00,2023-12-02,27,12,Pacha
Rodrigo Garcia,Confirmado,2023-12-01 00:00:00,2023-12-02,60,3,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-12-01 00:00:00,2023-12-02,105,4,Forum
Carla Sanchez,Confirmado,2023-12-01 00:00:00,2023-12-02,110,9,Forum
Belen Alonso,Confirmado,2023-12-01 00:00:00,2023-12-02,119,18,Forum
Carla Torres,Confirmado,2023-12-03 00:00:00,2023-12-09,16,1,Pacha
Carla Gonzales,Confirmado,2023-12-03 00:00:00,2023-12-04,17,2,Pacha
Carlos Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-09,17,2,Pacha
Belen Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-06,18,3,Pacha
Carlos Lopez,Confirmado,2023-12-03 00:00:00,2023-12-03,19,4,Pacha
Tatiana Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-05,21,6,Pacha
Belen Martines,Confirmado,2023-12-03 00:00:00,2023-12-03,25,10,Pacha
Maria Jimenez,Confirmado,2023-12-03 00:00:00,2023-12-07,25,10,Pacha
Bruno Alonso,Confirmado,2023-12-03 00:00:00,2023-12-04,27,12,Pacha
Enrique Perez,Confirmado,2023-12-03 00:00:00,2023-12-04,28,13,Pacha
Carla Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-05,28,13,Pacha
Pedro Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-08,28,13,Pacha
Carla Diaz,Confirmado,2023-12-03 00:00:00,2023-12-09,28,13,Pacha
Belen Castillo,Confirmado,2023-12-03 00:00:00,2023-12-04,30,15,Pacha
Facundo Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-09,30,15,Pacha
Rodrigo Sanchez,Cancelado,2023-12-03 00:00:00,2023-12-04,31,16,Pacha
Tatiana Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-09,31,16,Pacha
Belen Garcia,Confirmado,2023-12-03 00:00:00,2023-12-07,32,17,Pacha
Maria Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-08,58,1,Zouk Boulevard
Bruno Diaz,Confirmado,2023-12-03 00:00:00,2023-12-04,59,2,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-12-03 00:00:00,2023-12-06,59,2,Zouk Boulevard
Alejandro Jimenez,Confirmado,2023-12-03 00:00:00,2023-12-04,60,3,Zouk Boulevard
Belen Martines,Confirmado,2023-12-03 00:00:00,2023-12-06,61,4,Zouk Boulevard
Alejandro Jimenez,Confirmado,2023-12-03 00:00:00,2023-12-07,65,8,Zouk Boulevard
Rodrigo Fernandez,Confirmado,2023-12-03 00:00:00,2023-12-04,66,9,Zouk Boulevard
Rodrigo Garcia,Confirmado,2023-12-03 00:00:00,2023-12-07,66,9,Zouk Boulevard
Belen Garcia,Confirmado,2023-12-03 00:00:00,2023-12-09,66,9,Zouk Boulevard
Carlos Lopez,Confirmado,2023-12-03 00:00:00,2023-12-06,67,10,Zouk Boulevard
Alejandro Jimenez,Confirmado,2023-12-03 00:00:00,2023-12-04,68,11,Zouk Boulevard
Enrique Gonzales,Cancelado,2023-12-03 00:00:00,2023-12-04,69,12,Zouk Boulevard
Maria Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-06,69,12,Zouk Boulevard
Alejandro Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-05,70,13,Zouk Boulevard
Rodrigo Martines,Confirmado,2023-12-03 00:00:00,2023-12-08,70,13,Zouk Boulevard
Rodrigo Diaz,Confirmado,2023-12-03 00:00:00,2023-12-09,70,13,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-12-03 00:00:00,2023-12-08,71,14,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-12-03 00:00:00,2023-12-04,72,15,Zouk Boulevard
Rodrigo Gonzales,Cancelado,2023-12-03 00:00:00,2023-12-05,72,15,Zouk Boulevard
Alejandro Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-06,73,16,Zouk Boulevard
Tatiana Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-05,75,18,Zouk Boulevard
Maria Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-05,76,19,Zouk Boulevard
Carla Alonso,Confirmado,2023-12-03 00:00:00,2023-12-06,76,19,Zouk Boulevard
Tatiana Martines,Confirmado,2023-12-03 00:00:00,2023-12-04,77,20,Zouk Boulevard
Enrique Perez,Confirmado,2023-12-03 00:00:00,2023-12-08,77,20,Zouk Boulevard
Bruno Fernandez,Confirmado,2023-12-03 00:00:00,2023-12-04,102,1,Forum
Carla Diaz,Confirmado,2023-12-03 00:00:00,2023-12-05,102,1,Forum
Facundo Perez,Confirmado,2023-12-03 00:00:00,2023-12-04,103,2,Forum
Tatiana Fernandez,Confirmado,2023-12-03 00:00:00,2023-12-06,105,4,Forum
Rodrigo Martines,Confirmado,2023-12-03 00:00:00,2023-12-08,105,4,Forum
Enrique Lopez,Cancelado,2023-12-03 00:00:00,2023-12-08,106,5,Forum
Rodrigo Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-06,107,6,Forum
Enrique Martines,Confirmado,2023-12-03 00:00:00,2023-12-07,109,8,Forum
Facundo Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-09,109,8,Forum
Rodrigo Alonso,Confirmado,2023-12-03 00:00:00,2023-12-08,110,9,Forum
Bruno Alonso,Confirmado,2023-12-03 00:00:00,2023-12-04,111,10,Forum
Carla Alonso,Confirmado,2023-12-03 00:00:00,2023-12-04,112,11,Forum
Maria Torres,Confirmado,2023-12-03 00:00:00,2023-12-09,112,11,Forum
Fausto Garcia,Confirmado,2023-12-03 00:00:00,2023-12-04,113,12,Forum
Belen Diaz,Confirmado,2023-12-03 00:00:00,2023-12-05,113,12,Forum
Julio Ramirez,Confirmado,2023-12-03 00:00:00,2023-12-09,113,12,Forum
Rodrigo Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-04,115,14,Forum
Pedro Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-08,115,14,Forum
Belen Diaz,Confirmado,2023-12-03 00:00:00,2023-12-05,116,15,Forum
Belen Diaz,Confirmado,2023-12-03 00:00:00,2023-12-04,118,17,Forum
Pedro Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-09,118,17,Forum
Belen Castillo,Confirmado,2023-12-03 00:00:00,2023-12-05,119,18,Forum
Julio Fernandez,Confirmado,2023-12-03 00:00:00,2023-12-07,119,18,Forum
Bruno Gonzales,Confirmado,2023-12-03 00:00:00,2023-12-07,120,19,Forum
Carla Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-04,121,20,Forum
Enrique Gonzales,Confirmado,2023-12-03 00:00:00,2023-12-07,122,21,Forum
Maria Diaz,Cancelado,2023-12-03 00:00:00,2023-12-04,124,23,Forum
Bruno Martines,Confirmado,2023-12-03 00:00:00,2023-12-05,125,24,Forum
Rodrigo Martines,Confirmado,2023-12-03 00:00:00,2023-12-07,125,24,Forum
Pedro Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-09,126,25,Forum
Rodrigo Lopez,Confirmado,2023-12-03 00:00:00,2023-12-04,127,26,Forum
Bruno Gonzales,Confirmado,2023-12-03 00:00:00,2023-12-05,127,26,Forum
Rodrigo Martines,Confirmado,2023-12-03 00:00:00,2023-12-08,127,26,Forum
Facundo Sanchez,Confirmado,2023-12-04 00:00:00,2023-12-06,17,2,Pacha
Fausto Jimenez,Confirmado,2023-12-04 00:00:00,2023-12-05,18,3,Pacha
Alejandro Jimenez,Confirmado,2023-12-04 00:00:00,2023-12-07,18,3,Pacha
Maria Castillo,Confirmado,2023-12-04 00:00:00,2023-12-09,18,3,Pacha
Fausto Garcia,Confirmado,2023-12-04 00:00:00,2023-12-05,20,5,Pacha
Julio Ramirez,Confirmado,2023-12-04 00:00:00,2023-12-07,20,5,Pacha
Maria Jimenez,Confirmado,2023-12-04 00:00:00,2023-12-08,21,6,Pacha
Bruno Diaz,Confirmado,2023-12-04 00:00:00,2023-12-08,25,10,Pacha
Alejandro Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-08,26,11,Pacha
Pedro Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-05,27,12,Pacha
Maria Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-09,58,1,Zouk Boulevard
Pedro Alonso,Confirmado,2023-12-04 00:00:00,2023-12-05,59,2,Zouk Boulevard
Julio Lopez,Confirmado,2023-12-04 00:00:00,2023-12-09,59,2,Zouk Boulevard
Pedro Sanchez,Confirmado,2023-12-04 00:00:00,2023-12-09,60,3,Zouk Boulevard
Belen Castillo,Confirmado,2023-12-04 00:00:00,2023-12-09,65,8,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-12-04 00:00:00,2023-12-05,68,11,Zouk Boulevard
Rodrigo Fernandez,Confirmado,2023-12-04 00:00:00,2023-12-06,68,11,Zouk Boulevard
Rodrigo Garcia,Confirmado,2023-12-04 00:00:00,2023-12-05,69,12,Zouk Boulevard
Enrique Lopez,Confirmado,2023-12-04 00:00:00,2023-12-07,69,12,Zouk Boulevard
Tatiana Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-09,69,12,Zouk Boulevard
Facundo Perez,Confirmado,2023-12-04 00:00:00,2023-12-07,70,13,Zouk Boulevard
Rodrigo Perez,Confirmado,2023-12-04 00:00:00,2023-12-09,72,15,Zouk Boulevard
Juan Fernandez,Confirmado,2023-12-04 00:00:00,2023-12-07,73,16,Zouk Boulevard
Facundo Perez,Confirmado,2023-12-04 00:00:00,2023-12-08,75,18,Zouk Boulevard
Bruno Alonso,Confirmado,2023-12-04 00:00:00,2023-12-07,103,2,Forum
Enrique Diaz,Confirmado,2023-12-04 00:00:00,2023-12-09,104,3,Forum
Enrique Perez,Confirmado,2023-12-04 00:00:00,2023-12-09,105,4,Forum
Tatiana Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-05,106,5,Forum
Carlos Perez,Confirmado,2023-12-04 00:00:00,2023-12-05,108,7,Forum
Enrique Gonzales,Confirmado,2023-12-04 00:00:00,2023-12-06,110,9,Forum
Pedro Jimenez,Confirmado,2023-12-04 00:00:00,2023-12-06,111,10,Forum
Carla Gonzales,Confirmado,2023-12-04 00:00:00,2023-12-08,113,12,Forum
Julio Ramirez,Confirmado,2023-12-04 00:00:00,2023-12-09,116,15,Forum
Facundo Perez,Confirmado,2023-12-04 00:00:00,2023-12-08,117,16,Forum
Facundo Perez,Confirmado,2023-12-04 00:00:00,2023-12-06,120,19,Forum
Facundo Perez,Confirmado,2023-12-04 00:00:00,2023-12-06,121,20,Forum
Tatiana Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-07,121,20,Forum
Maria Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-08,121,20,Forum
Tatiana Fernandez,Confirmado,2023-12-04 00:00:00,2023-12-05,123,22,Forum
Tatiana Fernandez,Confirmado,2023-12-04 00:00:00,2023-12-06,124,23,Forum
Juan Fernandez,Confirmado,2023-12-04 00:00:00,2023-12-08,124,23,Forum
Juan Garcia,Confirmado,2023-12-04 00:00:00,2023-12-09,124,23,Forum
Pedro Gonzales,Confirmado,2023-12-04 00:00:00,2023-12-05,126,25,Forum
Enrique Diaz,Confirmado,2023-12-04 00:00:00,2023-12-06,126,25,Forum
Belen Diaz,Confirmado,2023-12-04 00:00:00,2023-12-05,128,27,Forum
Maria Lopez,Confirmado,2023-12-05 00:00:00,2023-12-08,19,4,Pacha
Rodrigo Lopez,Cancelado,2023-12-05 00:00:00,2023-12-09,19,4,Pacha
Juan Fernandez,Confirmado,2023-12-05 00:00:00,2023-12-06,20,5,Pacha
Tatiana Martines,Confirmado,2023-12-05 00:00:00,2023-12-07,21,6,Pacha
Bruno Alonso,Confirmado,2023-12-05 00:00:00,2023-12-09,21,6,Pacha
Tatiana Pedregal,Confirmado,2023-12-05 00:00:00,2023-12-06,26,11,Pacha
Facundo Ramirez,Confirmado,2023-12-05 00:00:00,2023-12-08,29,14,Pacha
Belen Diaz,Confirmado,2023-12-05 00:00:00,2023-12-09,29,14,Pacha
Rodrigo Alonso,Confirmado,2023-12-05 00:00:00,2023-12-08,31,16,Pacha
Julio Garcia,Confirmado,2023-12-05 00:00:00,2023-12-08,61,4,Zouk Boulevard
Enrique Diaz,Confirmado,2023-12-05 00:00:00,2023-12-06,66,9,Zouk Boulevard
Juan Fernandez,Confirmado,2023-12-05 00:00:00,2023-12-08,66,9,Zouk Boulevard
Tatiana Pedregal,Confirmado,2023-12-05 00:00:00,2023-12-07,67,10,Zouk Boulevard
Belen Castillo,Confirmado,2023-12-05 00:00:00,2023-12-07,71,14,Zouk Boulevard
Rodrigo Diaz,Confirmado,2023-12-05 00:00:00,2023-12-07,72,15,Zouk Boulevard
Carlos Perez,Confirmado,2023-12-05 00:00:00,2023-12-08,72,15,Zouk Boulevard
Belen Castillo,Confirmado,2023-12-05 00:00:00,2023-12-08,74,17,Zouk Boulevard
Maria Jimenez,Confirmado,2023-12-05 00:00:00,2023-12-06,102,1,Forum
Tatiana Fernandez,Confirmado,2023-12-05 00:00:00,2023-12-08,102,1,Forum
Rodrigo Garcia,Confirmado,2023-12-05 00:00:00,2023-12-09,102,1,Forum
Alejandro Pedregal,Cancelado,2023-12-05 00:00:00,2023-12-06,103,2,Forum
Maria Diaz,Confirmado,2023-12-05 00:00:00,2023-12-08,103,2,Forum
Juan Diaz,Confirmado,2023-12-05 00:00:00,2023-12-08,104,3,Forum
Belen Alonso,Confirmado,2023-12-05 00:00:00,2023-12-06,106,5,Forum
Carlos Torres,Confirmado,2023-12-05 00:00:00,2023-12-07,107,6,Forum
Carlos Perez,Confirmado,2023-12-05 00:00:00,2023-12-06,108,7,Forum
Bruno Castillo,Confirmado,2023-12-05 00:00:00,2023-12-08,108,7,Forum
Facundo Gonzales,Confirmado,2023-12-05 00:00:00,2023-12-07,111,10,Forum
Belen Castillo,Confirmado,2023-12-05 00:00:00,2023-12-07,112,11,Forum
Tatiana Garcia,Confirmado,2023-12-05 00:00:00,2023-12-08,112,11,Forum
Julio Garcia,Confirmado,2023-12-05 00:00:00,2023-12-06,113,12,Forum
Juan Fernandez,Confirmado,2023-12-05 00:00:00,2023-12-06,114,13,Forum
Maria Martines,Confirmado,2023-12-05 00:00:00,2023-12-07,114,13,Forum
Fausto Garcia,Confirmado,2023-12-05 00:00:00,2023-12-06,115,14,Forum
Tatiana Pedregal,Confirmado,2023-12-05 00:00:00,2023-12-07,115,14,Forum
Rodrigo Lopez,Confirmado,2023-12-05 00:00:00,2023-12-09,115,14,Forum
Rodrigo Garcia,Confirmado,2023-12-05 00:00:00,2023-12-09,117,16,Forum
Rodrigo Fernandez,Confirmado,2023-12-05 00:00:00,2023-12-08,119,18,Forum
Fausto Jimenez,Confirmado,2023-12-05 00:00:00,2023-12-09,119,18,Forum
Fausto Jimenez,Confirmado,2023-12-05 00:00:00,2023-12-09,120,19,Forum
Carla Torres,Confirmado,2023-12-05 00:00:00,2023-12-08,123,22,Forum
Rodrigo Fernandez,Confirmado,2023-12-05 00:00:00,2023-12-09,123,22,Forum
Pedro Sanchez,Confirmado,2023-12-05 00:00:00,2023-12-07,124,23,Forum
Belen Martines,Confirmado,2023-12-05 00:00:00,2023-12-08,125,24,Forum
Belen Alonso,Confirmado,2023-12-05 00:00:00,2023-12-06,128,27,Forum
Rodrigo Alonso,Confirmado,2023-12-06 00:00:00,2023-12-07,16,1,Pacha
Juan Fernandez,Confirmado,2023-12-06 00:00:00,2023-12-07,19,4,Pacha
Pedro Gonzales,Confirmado,2023-12-06 00:00:00,2023-12-09,20,5,Pacha
Bruno Alonso,Confirmado,2023-12-06 00:00:00,2023-12-07,27,12,Pacha
Belen Diaz,Confirmado,2023-12-06 00:00:00,2023-12-08,27,12,Pacha
Tatiana Garcia,Confirmado,2023-12-06 00:00:00,2023-12-09,27,12,Pacha
Carla Diaz,Confirmado,2023-12-06 00:00:00,2023-12-07,28,13,Pacha
Facundo Perez,Confirmado,2023-12-06 00:00:00,2023-12-07,29,14,Pacha
Enrique Martines,Confirmado,2023-12-06 00:00:00,2023-12-07,30,15,Pacha
Carlos Lopez,Confirmado,2023-12-06 00:00:00,2023-12-07,31,16,Pacha
Facundo Sanchez,Confirmado,2023-12-06 00:00:00,2023-12-08,32,17,Pacha
Maria Jimenez,Confirmado,2023-12-06 00:00:00,2023-12-09,32,17,Pacha
Tatiana Sanchez,Confirmado,2023-12-06 00:00:00,2023-12-08,59,2,Zouk Boulevard
Fausto Jimenez,Confirmado,2023-12-06 00:00:00,2023-12-08,60,3,Zouk Boulevard
Enrique Martines,Confirmado,2023-12-06 00:00:00,2023-12-07,61,4,Zouk Boulevard
Enrique Lopez,Confirmado,2023-12-06 00:00:00,2023-12-09,61,4,Zouk Boulevard
Bruno Alonso,Confirmado,2023-12-06 00:00:00,2023-12-08,67,10,Zouk Boulevard
Maria Torres,Confirmado,2023-12-06 00:00:00,2023-12-09,67,10,Zouk Boulevard
Julio Fernandez,Confirmado,2023-12-06 00:00:00,2023-12-09,68,11,Zouk Boulevard
Enrique Lopez,Confirmado,2023-12-06 00:00:00,2023-12-08,69,12,Zouk Boulevard
Maria Sanchez,Confirmado,2023-12-06 00:00:00,2023-12-09,73,16,Zouk Boulevard
Juan Fernandez,Confirmado,2023-12-06 00:00:00,2023-12-07,75,18,Zouk Boulevard
Belen Alonso,Confirmado,2023-12-06 00:00:00,2023-12-07,77,20,Zouk Boulevard
Belen Castillo,Confirmado,2023-12-06 00:00:00,2023-12-07,102,1,Forum
Rodrigo Gonzales,Confirmado,2023-12-06 00:00:00,2023-12-09,107,6,Forum
Tatiana Pedregal,Confirmado,2023-12-06 00:00:00,2023-12-08,111,10,Forum
Juan Garcia,Confirmado,2023-12-06 00:00:00,2023-12-08,116,15,Forum
Carla Pedregal,Confirmado,2023-12-06 00:00:00,2023-12-07,117,16,Forum
Carla Gonzales,Confirmado,2023-12-06 00:00:00,2023-12-07,118,17,Forum
Bruno Alonso,Confirmado,2023-12-06 00:00:00,2023-12-08,118,17,Forum
Maria Fernandez,Confirmado,2023-12-06 00:00:00,2023-12-09,121,20,Forum
Julio Fernandez,Confirmado,2023-12-06 00:00:00,2023-12-08,122,21,Forum
Juan Fernandez,Confirmado,2023-12-06 00:00:00,2023-12-08,126,25,Forum
Maria Martines,Confirmado,2023-12-06 00:00:00,2023-12-09,127,26,Forum
Facundo Perez,Confirmado,2023-12-07 00:00:00,2023-12-08,16,1,Pacha
Maria Torres,Confirmado,2023-12-07 00:00:00,2023-12-08,17,2,Pacha
Alejandro Torres,Confirmado,2023-12-07 00:00:00,2023-12-08,18,3,Pacha
